C,Mn,Si,Cr,Ni,Mo,F_Ferrite,F_Pearlite,F_Bainite,F_Martensite,Yield_MPa,UTS_MPa,Hardness_HV,Elongation_Pct
1.18,0.127,0.721,0.964,0.019,3.68,0.4,0.4,0.1,0.1,852.7,1023.24,258.39393939393943,12.3
1.222,0.306,0.842,1.856,4.871,4.789,0.4,0.4,0.1,0.1,891.6,1069.92,270.1818181818182,11.670000000000002
1.045,1.192,0.264,3.234,4.169,0.795,0.4,0.4,0.1,0.1,891.7,1070.04,270.21212121212125,14.325000000000001
1.312,1.25,1.122,3.539,3.268,1.441,0.4,0.4,0.1,0.1,1031.0,1237.2,312.42424242424244,10.32
1.252,1.399,0.367,0.989,4.975,4.076,0.4,0.4,0.1,0.1,1015.9,1219.08,307.8484848484849,11.219999999999999
0.272,0.199,0.519,3.805,0.837,0.248,0.4,0.4,0.1,0.1,405.9,487.0799999999999,123.0,25.92
0.527,0.232,1.045,2.766,1.735,4.672,0.4,0.4,0.1,0.1,536.7,644.0400000000001,162.63636363636365,22.095
1.07,1.407,1.372,3.274,1.641,2.631,0.4,0.4,0.1,0.1,925.7,1110.84,280.51515151515156,13.95
0.254,1.47,0.913,1.734,0.151,0.948,0.4,0.4,0.1,0.1,524.0,628.8,158.7878787878788,26.19
0.519,0.118,0.558,1.58,0.9,2.767,0.4,0.4,0.1,0.1,521.3,625.56,157.96969696969697,22.215
1.417,0.845,0.712,4.728,1.668,4.089,0.4,0.4,0.1,0.1,1043.0,1251.6,316.06060606060606,8.745000000000001
0.828,1.442,0.159,0.254,3.789,0.572,0.4,0.4,0.1,0.1,808.2,969.84,244.90909090909093,17.58
1.068,1.01,1.296,1.875,4.37,0.989,0.4,0.4,0.1,0.1,885.0,1062.0,268.1818181818182,13.98
1.183,1.125,0.11,1.411,0.583,1.407,0.4,0.4,0.1,0.1,954.0,1144.8,289.0909090909091,12.254999999999999
0.858,0.626,0.487,1.827,1.48,2.853,0.4,0.4,0.1,0.1,741.6,889.92,224.72727272727275,17.130000000000003
0.29,0.27,1.36,2.713,1.932,4.111,0.4,0.4,0.1,0.1,422.0,506.4,127.87878787878789,25.65
0.911,1.098,1.302,0.302,3.296,1.991,0.4,0.4,0.1,0.1,815.3,978.3599999999999,247.06060606060606,16.335
0.149,0.768,0.412,1.516,1.031,1.286,0.4,0.4,0.1,0.1,401.3,481.56,121.60606060606061,27.765
1.255,1.166,0.411,1.916,4.198,3.833,0.4,0.4,0.1,0.1,994.1,1192.92,301.24242424242425,11.175
0.693,1.129,0.757,2.66,2.796,3.366,0.4,0.4,0.1,0.1,709.4,851.28,214.96969696969697,19.605
0.321,0.8,1.451,3.466,2.888,3.662,0.4,0.4,0.1,0.1,490.5,588.6,148.63636363636365,25.185
1.102,0.45,0.647,3.222,2.413,3.995,0.4,0.4,0.1,0.1,846.0,1015.1999999999999,256.3636363636364,13.469999999999999
1.176,1.31,0.148,4.628,4.312,2.609,0.4,0.4,0.1,0.1,969.0,1162.8,293.6363636363636,12.36
0.523,0.302,0.195,3.759,2.631,2.019,0.4,0.4,0.1,0.1,541.7,650.0400000000001,164.15151515151518,22.155
0.222,0.856,1.447,2.451,0.958,0.907,0.4,0.4,0.1,0.1,446.6,535.92,135.33333333333334,26.67
1.485,0.342,0.712,1.715,0.057,4.036,0.4,0.4,0.1,0.1,1026.7,1232.04,311.1212121212121,7.724999999999998
1.15,0.867,1.25,0.729,2.262,2.958,0.4,0.4,0.1,0.1,911.7,1094.04,276.2727272727273,12.75
1.122,1.42,1.456,0.496,3.393,2.534,0.4,0.4,0.1,0.1,953.0,1143.6,288.7878787878788,13.169999999999998
0.259,1.408,1.168,4.76,1.58,3.719,0.4,0.4,0.1,0.1,520.3,624.3599999999999,157.66666666666666,26.115
1.425,0.583,0.822,1.377,0.089,3.948,0.4,0.4,0.1,0.1,1020.8,1224.9599999999998,309.3333333333333,8.625
0.173,1.494,1.23,3.545,0.017,0.157,0.4,0.4,0.1,0.1,485.9,583.0799999999999,147.24242424242425,27.405
1.417,0.579,1.045,3.887,0.381,1.353,0.4,0.4,0.1,0.1,1016.4,1219.6799999999998,308.0,8.745000000000001
0.913,1.326,0.296,1.62,4.154,1.931,0.4,0.4,0.1,0.1,839.1,1006.92,254.27272727272728,16.305
0.895,0.443,1.021,1.782,4.746,4.528,0.4,0.4,0.1,0.1,741.8,890.16,224.78787878787878,16.575
1.411,1.2,1.141,3.499,1.971,4.818,0.4,0.4,0.1,0.1,1075.5,1290.6,325.90909090909093,8.835
0.492,0.972,0.343,1.886,0.521,1.684,0.4,0.4,0.1,0.1,593.2,711.84,179.75757575757578,22.62
1.22,0.245,0.926,0.931,4.44,2.877,0.4,0.4,0.1,0.1,884.5,1061.3999999999999,268.03030303030306,11.7
0.937,0.15,0.162,0.884,0.287,1.959,0.4,0.4,0.1,0.1,733.5,880.1999999999999,222.27272727272728,15.944999999999999
0.374,0.595,1.155,1.689,1.327,2.41,0.4,0.4,0.1,0.1,496.5,595.8,150.45454545454547,24.39
0.321,1.455,0.366,2.223,2.166,3.227,0.4,0.4,0.1,0.1,556.0,667.1999999999999,168.4848484848485,25.185
0.309,1.224,0.232,4.45,4.31,0.522,0.4,0.4,0.1,0.1,526.9,632.28,159.66666666666666,25.365000000000002
0.995,0.527,1.27,3.397,4.11,3.178,0.4,0.4,0.1,0.1,800.2,960.24,242.4848484848485,15.075
1.449,0.615,0.389,2.871,1.893,1.07,0.4,0.4,0.1,0.1,1036.0,1243.2,313.93939393939394,8.265
0.964,0.375,1.092,4.732,1.22,3.248,0.4,0.4,0.1,0.1,769.5,923.4,233.1818181818182,15.540000000000001
0.214,0.837,0.472,0.527,2.845,0.289,0.4,0.4,0.1,0.1,440.7,528.8399999999999,133.54545454545456,26.79
0.716,1.354,0.876,0.037,1.61,4.309,0.4,0.4,0.1,0.1,743.4,892.0799999999999,225.27272727272728,19.259999999999998
1.274,0.222,0.579,1.42,1.267,4.022,0.4,0.4,0.1,0.1,909.2,1091.04,275.51515151515156,10.89
1.257,0.747,1.205,2.191,0.718,3.842,0.4,0.4,0.1,0.1,953.2,1143.84,288.8484848484849,11.145000000000003
1.4,0.164,1.072,3.662,0.646,3.379,0.4,0.4,0.1,0.1,966.4,1159.6799999999998,292.8484848484849,9.0
0.593,0.61,1.274,4.76,0.596,1.758,0.4,0.4,0.1,0.1,607.5,729.0,184.0909090909091,21.105
0.177,1.259,0.674,1.684,0.494,4.792,0.4,0.4,0.1,0.1,464.4,557.28,140.72727272727272,27.345
1.238,0.969,0.339,4.016,4.973,2.87,0.4,0.4,0.1,0.1,965.9,1159.08,292.6969696969697,11.43
1.475,0.645,1.218,3.85,3.524,4.916,0.4,0.4,0.1,0.1,1052.0,1262.3999999999999,318.7878787878788,7.875
1.494,1.367,0.944,4.812,4.767,3.289,0.4,0.4,0.1,0.1,1133.7,1360.44,343.54545454545456,7.59
1.139,0.17,0.99,4.347,2.562,1.164,0.4,0.4,0.1,0.1,836.5,1003.8,253.4848484848485,12.915
1.191,0.135,0.397,0.903,0.279,2.059,0.4,0.4,0.1,0.1,859.0,1030.8,260.3030303030303,12.134999999999998
1.134,0.797,1.193,3.193,2.069,3.955,0.4,0.4,0.1,0.1,896.7,1076.04,271.72727272727275,12.990000000000002
0.26,0.822,0.891,2.368,1.261,0.356,0.4,0.4,0.1,0.1,462.2,554.64,140.06060606060606,26.1
1.271,1.398,0.751,0.352,3.499,0.301,0.4,0.4,0.1,0.1,1025.3,1230.36,310.6969696969697,10.935000000000002
1.102,0.694,0.206,2.532,0.781,2.955,0.4,0.4,0.1,0.1,870.4,1044.48,263.75757575757575,13.469999999999999
0.982,0.319,0.791,0.109,3.663,2.054,0.4,0.4,0.1,0.1,772.9,927.4799999999999,234.21212121212122,15.27
0.246,0.487,0.876,3.507,2.183,4.81,0.4,0.4,0.1,0.1,421.7,506.03999999999996,127.7878787878788,26.31
1.402,1.16,0.353,1.101,1.128,3.981,0.4,0.4,0.1,0.1,1067.0,1280.3999999999999,323.33333333333337,8.970000000000002
0.89,1.274,0.234,4.434,2.214,3.046,0.4,0.4,0.1,0.1,822.4,986.8799999999999,249.21212121212122,16.65
0.153,1.412,0.306,3.81,4.222,3.371,0.4,0.4,0.1,0.1,467.7,561.24,141.72727272727272,27.705
0.218,0.552,0.4,1.016,3.099,2.089,0.4,0.4,0.1,0.1,414.2,497.03999999999996,125.51515151515152,26.73
0.157,0.427,0.764,3.292,2.838,1.693,0.4,0.4,0.1,0.1,371.2,445.44,112.48484848484848,27.645
1.08,0.74,0.215,3.094,0.692,2.882,0.4,0.4,0.1,0.1,864.0,1036.8,261.8181818181818,13.799999999999997
0.997,1.488,1.066,4.384,0.936,3.914,0.4,0.4,0.1,0.1,897.3,1076.76,271.90909090909093,15.045
1.476,0.994,0.428,2.517,2.309,0.318,0.4,0.4,0.1,0.1,1087.4,1304.88,329.51515151515156,7.859999999999999
1.237,1.167,0.737,1.506,1.858,3.654,0.4,0.4,0.1,0.1,985.2,1182.24,298.54545454545456,11.445
1.466,0.242,0.651,1.858,3.466,2.157,0.4,0.4,0.1,0.1,1007.2,1208.64,305.21212121212125,8.010000000000002
0.198,0.296,1.3,1.442,4.615,0.416,0.4,0.4,0.1,0.1,378.6,454.32,114.72727272727273,27.03
1.431,0.845,1.093,3.157,1.338,4.137,0.4,0.4,0.1,0.1,1050.0,1260.0,318.1818181818182,8.535
0.293,0.409,0.453,4.718,0.053,1.441,0.4,0.4,0.1,0.1,437.4,524.88,132.54545454545453,25.605
1.422,0.947,0.27,1.167,3.982,0.398,0.4,0.4,0.1,0.1,1055.7,1266.84,319.90909090909093,8.670000000000002
1.266,0.94,0.569,2.129,0.204,3.548,0.4,0.4,0.1,0.1,977.0,1172.3999999999999,296.06060606060606,11.009999999999998
0.521,0.323,0.841,0.976,4.474,2.302,0.4,0.4,0.1,0.1,542.8,651.3599999999999,164.48484848484847,22.185
0.183,1.367,0.514,0.305,4.75,3.27,0.4,0.4,0.1,0.1,478.2,573.8399999999999,144.9090909090909,27.255
0.385,1.287,0.361,2.76,4.583,0.495,0.4,0.4,0.1,0.1,571.2,685.44,173.09090909090912,24.225
0.948,0.74,1.428,0.281,3.476,1.848,0.4,0.4,0.1,0.1,798.0,957.5999999999999,241.81818181818184,15.780000000000001
1.15,1.075,1.371,2.255,1.239,4.432,0.4,0.4,0.1,0.1,932.5,1119.0,282.57575757575756,12.75
1.358,1.04,1.345,1.564,3.559,4.511,0.4,0.4,0.1,0.1,1033.0,1239.6,313.03030303030306,9.629999999999999
0.974,1.163,0.885,3.069,3.021,0.232,0.4,0.4,0.1,0.1,853.3,1023.9599999999999,258.57575757575756,15.39
0.99,0.909,0.784,3.256,4.448,3.876,0.4,0.4,0.1,0.1,835.9,1003.0799999999999,253.3030303030303,15.15
0.736,1.091,0.756,2.41,0.805,0.891,0.4,0.4,0.1,0.1,727.1,872.52,220.33333333333334,18.96
0.671,1.311,0.327,3.754,4.359,4.476,0.4,0.4,0.1,0.1,716.6,859.92,217.15151515151518,19.935
0.54,0.213,1.045,0.139,2.593,0.9,0.4,0.4,0.1,0.1,541.3,649.56,164.03030303030303,21.9
0.71,0.988,1.161,1.52,2.348,4.249,0.4,0.4,0.1,0.1,703.8,844.56,213.27272727272728,19.35
0.653,0.728,1.235,3.199,0.061,2.587,0.4,0.4,0.1,0.1,649.3,779.16,196.75757575757575,20.205
0.95,0.748,0.844,4.214,4.307,0.506,0.4,0.4,0.1,0.1,799.8,959.7599999999999,242.36363636363637,15.75
0.804,1.277,0.657,4.32,4.444,1.034,0.4,0.4,0.1,0.1,779.7,935.64,236.2727272727273,17.939999999999998
0.243,0.137,0.966,1.25,0.088,1.09,0.4,0.4,0.1,0.1,385.2,462.23999999999995,116.72727272727273,26.355
0.638,0.421,0.384,4.005,3.078,1.36,0.4,0.4,0.1,0.1,611.1,733.32,185.1818181818182,20.43
1.395,1.042,0.171,3.797,4.737,1.451,0.4,0.4,0.1,0.1,1051.7,1262.04,318.69696969696975,9.075
1.009,0.572,0.439,1.836,2.793,3.523,0.4,0.4,0.1,0.1,811.7,974.04,245.969696969697,14.865000000000002
0.437,0.143,0.769,4.368,1.668,1.301,0.4,0.4,0.1,0.1,482.8,579.36,146.3030303030303,23.445
1.275,0.888,0.206,1.489,4.307,0.148,0.4,0.4,0.1,0.1,976.3,1171.56,295.8484848484849,10.875
0.384,1.017,0.334,1.456,1.938,4.668,0.4,0.4,0.1,0.1,543.7,652.44,164.75757575757578,24.240000000000002
1.222,0.536,1.132,3.92,0.92,2.584,0.4,0.4,0.1,0.1,914.6,1097.52,277.1515151515152,11.670000000000002
0.622,0.692,0.65,3.029,4.285,3.143,0.4,0.4,0.1,0.1,630.2,756.24,190.969696969697,20.67
0.215,0.637,0.934,3.343,1.862,0.363,0.4,0.4,0.1,0.1,421.2,505.43999999999994,127.63636363636364,26.775
0.71,0.807,0.554,4.892,4.493,3.068,0.4,0.4,0.1,0.1,685.7,822.84,207.7878787878788,19.35
0.365,0.281,1.48,3.795,1.042,4.153,0.4,0.4,0.1,0.1,460.6,552.72,139.5757575757576,24.525
0.81,0.659,0.704,1.132,1.46,1.765,0.4,0.4,0.1,0.1,720.9,865.0799999999999,218.45454545454547,17.85
1.073,1.441,1.028,2.949,0.045,2.762,0.4,0.4,0.1,0.1,930.6,1116.72,282.0,13.905000000000001
0.679,1.473,0.78,0.174,1.77,4.278,0.4,0.4,0.1,0.1,736.8,884.16,223.27272727272728,19.814999999999998
0.899,0.385,1.419,0.425,2.879,3.977,0.4,0.4,0.1,0.1,738.0,885.6,223.63636363636365,16.515
0.731,1.242,1.491,1.935,0.753,1.896,0.4,0.4,0.1,0.1,739.7,887.64,224.15151515151518,19.035
1.482,0.65,0.703,4.722,0.616,3.836,0.4,0.4,0.1,0.1,1056.0,1267.2,320.0,7.77
0.588,0.434,0.697,4.174,0.383,2.126,0.4,0.4,0.1,0.1,587.4,704.88,178.0,21.18
0.683,0.592,0.741,0.152,3.95,3.232,0.4,0.4,0.1,0.1,650.7,780.84,197.18181818181822,19.755
0.356,0.786,1.158,1.037,3.964,0.024,0.4,0.4,0.1,0.1,506.6,607.92,153.51515151515153,24.66
0.557,0.716,0.23,0.72,3.092,3.309,0.4,0.4,0.1,0.1,600.1,720.12,181.84848484848487,21.645
0.389,0.783,0.387,2.35,2.497,0.395,0.4,0.4,0.1,0.1,522.8,627.3599999999999,158.4242424242424,24.165
0.358,1.136,0.815,1.271,1.775,3.399,0.4,0.4,0.1,0.1,542.6,651.12,164.42424242424244,24.63
0.939,0.196,1.469,1.433,2.392,0.301,0.4,0.4,0.1,0.1,739.1,886.92,223.969696969697,15.915000000000001
0.588,0.743,1.038,3.13,0.977,4.738,0.4,0.4,0.1,0.1,618.3,741.9599999999999,187.36363636363637,21.18
1.338,0.392,0.549,4.347,4.035,2.175,0.4,0.4,0.1,0.1,958.2,1149.84,290.3636363636364,9.93
0.202,1.199,1.23,3.668,1.98,1.417,0.4,0.4,0.1,0.1,470.9,565.0799999999999,142.6969696969697,26.97
0.909,0.441,0.543,1.648,1.58,1.539,0.4,0.4,0.1,0.1,748.6,898.32,226.84848484848487,16.365000000000002
0.25,1.492,1.46,1.666,3.18,4.64,0.4,0.4,0.1,0.1,524.2,629.0400000000001,158.84848484848487,26.25
0.52,1.124,0.998,2.446,4.145,1.554,0.4,0.4,0.1,0.1,622.4,746.88,188.60606060606062,22.2
0.997,1.451,0.609,0.025,4.467,2.546,0.4,0.4,0.1,0.1,893.6,1072.32,270.7878787878788,15.045
1.332,0.728,0.748,0.279,4.519,4.603,0.4,0.4,0.1,0.1,988.8,1186.56,299.6363636363636,10.02
0.633,0.611,0.652,0.798,2.896,2.532,0.4,0.4,0.1,0.1,627.6,753.12,190.1818181818182,20.505
0.75,1.089,1.083,2.213,0.044,0.201,0.4,0.4,0.1,0.1,733.9,880.68,222.3939393939394,18.75
1.441,0.82,0.956,3.476,3.915,3.533,0.4,0.4,0.1,0.1,1052.5,1263.0,318.93939393939394,8.384999999999998
0.232,1.272,1.206,1.299,4.612,0.299,0.4,0.4,0.1,0.1,493.2,591.8399999999999,149.45454545454547,26.52
1.147,0.364,0.474,3.806,4.214,1.07,0.4,0.4,0.1,0.1,859.9,1031.8799999999999,260.57575757575756,12.794999999999998
0.336,0.958,0.976,4.099,0.599,0.694,0.4,0.4,0.1,0.1,513.8,616.56,155.6969696969697,24.96
0.399,0.104,0.595,1.548,4.526,3.022,0.4,0.4,0.1,0.1,459.9,551.88,139.36363636363637,24.015
1.133,0.154,0.598,3.223,3.581,3.369,0.4,0.4,0.1,0.1,831.9,998.28,252.0909090909091,13.004999999999999
1.212,0.733,0.997,0.409,0.372,4.384,0.4,0.4,0.1,0.1,929.3,1115.1599999999999,281.6060606060606,11.82
0.657,0.677,0.352,4.443,1.424,2.06,0.4,0.4,0.1,0.1,646.2,775.44,195.81818181818184,20.145
0.118,0.137,0.23,3.593,0.294,0.108,0.4,0.4,0.1,0.1,322.7,387.23999999999995,97.7878787878788,28.23
1.357,0.168,1.118,2.715,2.697,1.734,0.4,0.4,0.1,0.1,945.3,1134.36,286.45454545454544,9.645
0.394,1.201,1.328,1.451,2.676,0.718,0.4,0.4,0.1,0.1,567.1,680.52,171.84848484848487,24.09
1.366,0.413,0.614,3.203,4.345,0.694,0.4,0.4,0.1,0.1,974.3,1169.1599999999999,295.24242424242425,9.509999999999998
0.191,0.865,0.763,3.039,1.361,4.299,0.4,0.4,0.1,0.1,432.0,518.4,130.9090909090909,27.134999999999998
0.117,1.187,0.833,4.074,2.993,2.277,0.4,0.4,0.1,0.1,427.2,512.64,129.45454545454547,28.245
0.753,0.862,0.521,3.294,0.058,3.326,0.4,0.4,0.1,0.1,712.7,855.24,215.969696969697,18.705
0.757,0.667,0.294,4.542,3.795,0.751,0.4,0.4,0.1,0.1,695.2,834.24,210.66666666666669,18.645
1.273,0.409,0.775,1.051,4.755,0.365,0.4,0.4,0.1,0.1,927.4,1112.8799999999999,281.03030303030306,10.905000000000001
1.234,1.041,1.123,2.734,3.624,0.602,0.4,0.4,0.1,0.1,971.1,1165.32,294.2727272727273,11.490000000000002
1.022,1.249,0.372,0.076,3.631,4.741,0.4,0.4,0.1,0.1,885.9,1063.08,268.45454545454544,14.67
0.338,1.176,0.807,1.291,2.418,4.465,0.4,0.4,0.1,0.1,536.6,643.92,162.60606060606062,24.93
0.247,0.532,1.25,1.556,1.776,0.445,0.4,0.4,0.1,0.1,426.7,512.04,129.3030303030303,26.295
0.487,1.399,0.472,4.758,3.582,4.024,0.4,0.4,0.1,0.1,633.4,760.0799999999999,191.93939393939394,22.695
1.29,1.299,0.295,1.319,3.91,3.019,0.4,0.4,0.1,0.1,1024.9,1229.88,310.5757575757576,10.649999999999999
1.027,1.315,0.752,3.93,0.386,3.641,0.4,0.4,0.1,0.1,895.0,1074.0,271.21212121212125,14.595
0.168,0.169,0.894,4.326,0.594,3.118,0.4,0.4,0.1,0.1,350.9,421.08,106.33333333333333,27.48
1.197,0.613,0.799,2.602,2.234,4.25,0.4,0.4,0.1,0.1,909.8,1091.76,275.6969696969697,12.044999999999998
1.466,0.915,0.934,0.071,4.585,4.192,0.4,0.4,0.1,0.1,1074.5,1289.3999999999999,325.6060606060606,8.010000000000002
0.565,0.848,0.623,2.642,4.112,4.056,0.4,0.4,0.1,0.1,617.3,740.7599999999999,187.06060606060606,21.525
1.049,0.836,0.893,1.721,4.191,3.474,0.4,0.4,0.1,0.1,858.1,1029.72,260.03030303030306,14.265
0.461,0.994,0.816,3.649,0.248,0.91,0.4,0.4,0.1,0.1,579.9,695.88,175.72727272727272,23.085
0.369,0.732,0.271,1.366,1.295,2.744,0.4,0.4,0.1,0.1,507.7,609.24,153.84848484848484,24.465
0.695,0.246,1.269,3.911,2.151,0.911,0.4,0.4,0.1,0.1,622.1,746.52,188.51515151515153,19.575000000000003
0.302,1.098,1.203,0.125,4.455,4.224,0.4,0.4,0.1,0.1,510.8,612.96,154.7878787878788,25.47
0.258,0.588,0.187,4.223,2.987,3.445,0.4,0.4,0.1,0.1,437.8,525.36,132.66666666666669,26.13
0.987,1.316,0.751,3.23,1.96,0.34,0.4,0.4,0.1,0.1,875.1,1050.12,265.1818181818182,15.195
1.195,0.755,1.379,1.024,2.651,4.704,0.4,0.4,0.1,0.1,923.0,1107.6,279.6969696969697,12.075
0.23,0.668,0.541,3.828,0.597,1.763,0.4,0.4,0.1,0.1,431.8,518.16,130.84848484848487,26.55
1.374,0.31,1.127,0.399,0.452,4.661,0.4,0.4,0.1,0.1,968.0,1161.6,293.33333333333337,9.389999999999997
1.188,0.138,1.489,2.297,2.43,4.895,0.4,0.4,0.1,0.1,857.8,1029.36,259.93939393939394,12.18
0.79,0.549,0.915,3.031,1.017,2.946,0.4,0.4,0.1,0.1,699.9,839.88,212.0909090909091,18.15
1.066,0.91,1.296,0.79,1.314,1.748,0.4,0.4,0.1,0.1,874.0,1048.8,264.8484848484849,14.01
0.721,0.644,0.468,4.703,2.597,1.845,0.4,0.4,0.1,0.1,674.9,809.88,204.51515151515153,19.185000000000002
1.039,1.303,0.152,4.83,4.029,1.326,0.4,0.4,0.1,0.1,899.8,1079.76,272.6666666666667,14.415000000000001
0.314,1.035,0.568,3.297,2.385,3.188,0.4,0.4,0.1,0.1,510.5,612.6,154.69696969696972,25.29
1.328,1.429,0.285,1.306,4.528,0.078,0.4,0.4,0.1,0.1,1056.9,1268.28,320.2727272727273,10.079999999999998
0.717,0.882,1.17,2.93,3.351,2.075,0.4,0.4,0.1,0.1,696.7,836.0400000000001,211.12121212121215,19.245
1.04,1.404,0.572,1.442,4.124,4.164,0.4,0.4,0.1,0.1,910.4,1092.48,275.8787878787879,14.399999999999999
0.405,1.207,0.577,3.092,3.346,0.913,0.4,0.4,0.1,0.1,573.2,687.84,173.69696969696972,23.925
0.191,1.298,0.74,0.347,3.466,1.979,0.4,0.4,0.1,0.1,475.3,570.36,144.03030303030303,27.134999999999998
0.673,0.422,1.336,2.085,1.807,0.349,0.4,0.4,0.1,0.1,628.7,754.44,190.51515151515153,19.905
1.131,0.862,1.414,2.283,4.82,3.4,0.4,0.4,0.1,0.1,901.7,1082.04,273.24242424242425,13.035
1.403,1.198,1.35,0.307,4.751,4.283,0.4,0.4,0.1,0.1,1071.3,1285.56,324.6363636363636,8.954999999999998
0.807,1.184,0.334,0.914,2.831,3.728,0.4,0.4,0.1,0.1,771.9,926.28,233.9090909090909,17.895
1.298,1.14,0.15,1.366,1.902,2.235,0.4,0.4,0.1,0.1,1013.0,1215.6,306.969696969697,10.530000000000001
0.103,1.309,0.365,1.537,1.089,4.706,0.4,0.4,0.1,0.1,432.4,518.88,131.03030303030303,28.455
0.796,0.737,0.319,3.915,4.343,1.19,0.4,0.4,0.1,0.1,721.7,866.0400000000001,218.69696969696972,18.06
0.738,0.16,0.987,1.927,2.416,4.46,0.4,0.4,0.1,0.1,635.0,762.0,192.42424242424244,18.93
1.446,0.969,0.105,3.29,3.903,4.441,0.4,0.4,0.1,0.1,1069.9,1283.88,324.21212121212125,8.310000000000002
0.571,0.568,1.282,1.661,2.56,3.652,0.4,0.4,0.1,0.1,592.3,710.7599999999999,179.48484848484847,21.435000000000002
0.404,1.157,1.064,0.252,2.205,1.018,0.4,0.4,0.1,0.1,567.7,681.24,172.03030303030306,23.939999999999998
0.4,1.465,0.377,1.928,1.39,0.657,0.4,0.4,0.1,0.1,596.5,715.8,180.75757575757578,24.0
0.525,0.453,1.245,3.427,0.954,2.963,0.4,0.4,0.1,0.1,557.8,669.3599999999999,169.03030303030303,22.125
0.736,0.203,0.538,3.165,0.803,4.606,0.4,0.4,0.1,0.1,638.3,765.9599999999999,193.4242424242424,18.96
0.359,0.924,0.331,3.637,3.59,2.22,0.4,0.4,0.1,0.1,521.9,626.28,158.15151515151516,24.615000000000002
0.278,0.993,1.007,2.949,0.786,2.731,0.4,0.4,0.1,0.1,488.3,585.96,147.96969696969697,25.83
0.374,0.533,1.424,3.081,2.782,2.51,0.4,0.4,0.1,0.1,490.3,588.36,148.5757575757576,24.39
1.168,1.139,0.265,0.853,2.202,4.748,0.4,0.4,0.1,0.1,947.9,1137.48,287.24242424242425,12.48
0.44,0.749,0.249,4.905,3.858,3.368,0.4,0.4,0.1,0.1,544.9,653.88,165.12121212121212,23.4
1.159,0.397,1.333,4.389,3.367,4.647,0.4,0.4,0.1,0.1,869.2,1043.04,263.39393939393943,12.614999999999998
0.702,0.95,0.567,0.978,4.995,3.635,0.4,0.4,0.1,0.1,696.0,835.1999999999999,210.9090909090909,19.47
0.481,0.312,0.648,0.315,2.211,1.543,0.4,0.4,0.1,0.1,521.7,626.0400000000001,158.09090909090912,22.785
0.239,0.155,0.748,0.876,4.034,3.15,0.4,0.4,0.1,0.1,385.0,462.0,116.66666666666667,26.415
0.944,0.346,0.882,1.455,1.099,1.814,0.4,0.4,0.1,0.1,756.6,907.92,229.27272727272728,15.84
0.989,1.298,0.382,3.345,3.246,4.311,0.4,0.4,0.1,0.1,874.3,1049.1599999999999,264.93939393939394,15.165000000000001
1.339,0.691,0.167,4.607,1.67,1.428,0.4,0.4,0.1,0.1,988.6,1186.32,299.5757575757576,9.915
0.925,0.863,0.499,2.329,0.269,3.13,0.4,0.4,0.1,0.1,798.8,958.56,242.06060606060606,16.125
1.098,0.791,1.479,0.221,0.515,2.269,0.4,0.4,0.1,0.1,878.1,1053.72,266.0909090909091,13.529999999999998
0.634,0.172,1.171,0.984,1.206,2.821,0.4,0.4,0.1,0.1,584.2,701.0400000000001,177.03030303030306,20.490000000000002
0.649,1.382,0.868,2.518,0.107,2.175,0.4,0.4,0.1,0.1,712.7,855.24,215.969696969697,20.265
0.714,0.436,0.273,4.623,1.629,3.542,0.4,0.4,0.1,0.1,650.6,780.72,197.15151515151516,19.29
1.038,0.178,1.2,0.507,3.022,1.802,0.4,0.4,0.1,0.1,786.8,944.1599999999999,238.42424242424244,14.43
0.58,1.271,0.996,3.807,1.976,2.933,0.4,0.4,0.1,0.1,667.1,800.52,202.15151515151516,21.3
0.945,0.279,0.206,0.899,0.571,3.878,0.4,0.4,0.1,0.1,750.4,900.4799999999999,227.3939393939394,15.825000000000001
0.72,1.298,0.141,2.288,3.478,0.857,0.4,0.4,0.1,0.1,739.8,887.7599999999999,224.1818181818182,19.200000000000003
0.118,1.124,0.872,3.71,0.745,1.344,0.4,0.4,0.1,0.1,421.4,505.67999999999995,127.6969696969697,28.23
0.188,0.719,0.443,4.165,4.533,2.499,0.4,0.4,0.1,0.1,415.9,499.0799999999999,126.03030303030303,27.18
0.472,0.583,1.479,1.566,4.188,4.044,0.4,0.4,0.1,0.1,544.3,653.16,164.93939393939394,22.92
1.471,0.683,1.056,1.59,0.984,4.712,0.4,0.4,0.1,0.1,1053.8,1264.56,319.3333333333333,7.934999999999999
0.604,0.798,0.707,1.462,3.026,4.334,0.4,0.4,0.1,0.1,631.8,758.16,191.45454545454544,20.939999999999998
0.708,0.555,0.867,4.317,1.279,0.392,0.4,0.4,0.1,0.1,659.5,791.4,199.84848484848487,19.380000000000003
0.806,0.18,0.773,4.147,1.885,2.014,0.4,0.4,0.1,0.1,671.0,805.1999999999999,203.33333333333334,17.91
1.239,0.114,0.608,2.4,0.787,3.213,0.4,0.4,0.1,0.1,880.9,1057.08,266.93939393939394,11.415
0.484,0.113,1.302,2.988,4.388,4.288,0.4,0.4,0.1,0.1,503.3,603.96,152.51515151515153,22.740000000000002
0.267,1.039,0.129,0.998,4.659,2.839,0.4,0.4,0.1,0.1,487.4,584.88,147.6969696969697,25.995
0.345,1.071,1.13,3.862,4.38,3.998,0.4,0.4,0.1,0.1,529.6,635.52,160.4848484848485,24.825
